"city","name","data"
1095,AMAZONAS-PUERTO NARIÑO,"{""city_code"": 540, ""city_name"": ""PUERTO NARIÑO"", ""department_code"": 91, ""department_name"": ""AMAZONAS""}"
1096,AMAZONAS-PUERTO SANTANDER,"{""city_code"": 669, ""city_name"": ""PUERTO SANTANDER"", ""department_code"": 91, ""department_name"": ""AMAZONAS""}"
1097,AMAZONAS-TARAPACA,"{""city_code"": 798, ""city_name"": ""TARAPACA"", ""department_code"": 91, ""department_name"": ""AMAZONAS""}"
1098,GUAINIA-INIRIDA,"{""city_code"": 1, ""city_name"": ""INIRIDA"", ""department_code"": 94, ""department_name"": ""GUAINIA""}"
1099,GUAINIA-BARRANCO MINAS,"{""city_code"": 343, ""city_name"": ""BARRANCO MINAS"", ""department_code"": 94, ""department_name"": ""GUAINIA""}"
1100,GUAINIA-MAPIRIPANA,"{""city_code"": 663, ""city_name"": ""MAPIRIPANA"", ""department_code"": 94, ""department_name"": ""GUAINIA""}"
1101,GUAINIA-SAN FELIPE,"{""city_code"": 883, ""city_name"": ""SAN FELIPE"", ""department_code"": 94, ""department_name"": ""GUAINIA""}"
1102,GUAINIA-PUERTO COLOMBIA,"{""city_code"": 884, ""city_name"": ""PUERTO COLOMBIA"", ""department_code"": 94, ""department_name"": ""GUAINIA""}"
1103,GUAINIA-LA GUADALUPE,"{""city_code"": 885, ""city_name"": ""LA GUADALUPE"", ""department_code"": 94, ""department_name"": ""GUAINIA""}"
1104,GUAINIA-CACAHUAL,"{""city_code"": 886, ""city_name"": ""CACAHUAL"", ""department_code"": 94, ""department_name"": ""GUAINIA""}"
1105,GUAINIA-PANA PANA,"{""city_code"": 887, ""city_name"": ""PANA PANA"", ""department_code"": 94, ""department_name"": ""GUAINIA""}"
1106,GUAINIA-MORICHAL,"{""city_code"": 888, ""city_name"": ""MORICHAL"", ""department_code"": 94, ""department_name"": ""GUAINIA""}"
1107,GUAVIARE-SAN JOSE DEL GUAVIARE,"{""city_code"": 1, ""city_name"": ""SAN JOSE DEL GUAVIARE"", ""department_code"": 95, ""department_name"": ""GUAVIARE""}"
1108,GUAVIARE-CALAMAR,"{""city_code"": 15, ""city_name"": ""CALAMAR"", ""department_code"": 95, ""department_name"": ""GUAVIARE""}"
1109,GUAVIARE-EL RETORNO,"{""city_code"": 25, ""city_name"": ""EL RETORNO"", ""department_code"": 95, ""department_name"": ""GUAVIARE""}"
1110,GUAVIARE-MIRAFLORES,"{""city_code"": 200, ""city_name"": ""MIRAFLORES"", ""department_code"": 95, ""department_name"": ""GUAVIARE""}"
1111,VAUPES-MITU,"{""city_code"": 1, ""city_name"": ""MITU"", ""department_code"": 97, ""department_name"": ""VAUPES""}"
1112,VAUPES-CARURU,"{""city_code"": 161, ""city_name"": ""CARURU"", ""department_code"": 97, ""department_name"": ""VAUPES""}"
1113,VAUPES-PACOA,"{""city_code"": 511, ""city_name"": ""PACOA"", ""department_code"": 97, ""department_name"": ""VAUPES""}"
1114,VAUPES-TARAIRA,"{""city_code"": 666, ""city_name"": ""TARAIRA"", ""department_code"": 97, ""department_name"": ""VAUPES""}"
1115,VAUPES-PAPUNAUA,"{""city_code"": 777, ""city_name"": ""PAPUNAUA"", ""department_code"": 97, ""department_name"": ""VAUPES""}"
1116,VAUPES-YAVARATE,"{""city_code"": 889, ""city_name"": ""YAVARATE"", ""department_code"": 97, ""department_name"": ""VAUPES""}"
1117,VICHADA-PUERTO CARRENO,"{""city_code"": 1, ""city_name"": ""PUERTO CARRENO"", ""department_code"": 99, ""department_name"": ""VICHADA""}"
1118,VICHADA-LA PRIMAVERA,"{""city_code"": 524, ""city_name"": ""LA PRIMAVERA"", ""department_code"": 99, ""department_name"": ""VICHADA""}"
1119,VICHADA-SANTA ROSALIA,"{""city_code"": 624, ""city_name"": ""SANTA ROSALIA"", ""department_code"": 99, ""department_name"": ""VICHADA""}"
1120,VICHADA-CUMARIBO,"{""city_code"": 773, ""city_name"": ""CUMARIBO"", ""department_code"": 99, ""department_name"": ""VICHADA""}"
1,ANTIOQUIA-MEDELLIN,"{""city_code"": 1, ""city_name"": ""MEDELLIN Y ALREDEDORES"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
126,ATLANTICO-BARRANQUILLA,"{""city_code"": 1, ""city_name"": ""BARRANQUILLA Y ALREDEDORES"", ""department_code"": 8, ""department_name"": ""ATLANTICO""}"
844,SANTANDER-BUCARAMANGA,"{""city_code"": 1, ""city_name"": ""BUCARAMANGA Y ALREDEDORES"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
149,CUNDINAMARCA-BOGOTA D.C.,"{""city_code"": 1, ""city_name"": ""BOGOTA Y ALREDEDORES"", ""department_code"": 25, ""department_name"": ""CUNDINAMARCA""}"
150,BOLIVAR-CARTAGENA,"{""city_code"": 1, ""city_name"": ""CARTAGENA"", ""department_code"": 13, ""department_name"": ""BOLIVAR""}"
830,RISARALDA-PEREIRA,"{""city_code"": 1, ""city_name"": ""PEREIRA"", ""department_code"": 66, ""department_name"": ""RISARALDA""}"
